txId,betweenness
92012881,3.7962752830214867e-07
92014056,6.486400919064948e-06
92014432,0.0
92017575,0.0
92019988,0.0
92019995,0.0
92019998,0.0
92020055,3.276555684954944e-07
92020975,1.6600340649114438e-06
92021033,7.90611316405876e-07
92021035,0.0
92021036,7.856500004019685e-06
92021053,3.7148914909018123e-06
92026027,1.1162232528731215e-10
92031228,1.6192663110736938e-06
92037807,0.0
92037810,3.7962752830214867e-07
92037830,3.796275283021486e-07
92037847,0.0
92039438,4.758124860022255e-06
92039439,0.0
92041247,1.52221489229955e-08
92048876,0.0
92048878,2.1668712131710346e-06
92050394,5.250714181515163e-07
92052388,0.0
92052752,0.0
92052770,0.0
92052846,0.0
92053248,6.746851076718971e-07
92053746,0.0
92054130,0.0
92054167,3.1466333498493294e-07
92054169,3.1466333498493294e-07
92054598,0.0
92054906,3.1466333498493294e-07
92054911,0.0
92054923,2.905622145833141e-07
92054940,1.5738747865511015e-07
92054943,1.5333806874329854e-07
92055257,3.9121764641114886e-08
92055268,2.976309640995748e-07
92055409,1.138212850954722e-06
92055591,0.0
92055886,3.3049665176492356e-07
92055922,3.1466333498493294e-07
92056010,1.5667704548354336e-06
92056403,0.0
92056542,0.0
92056822,2.3440688310335553e-09
92056896,2.558496400312414e-07
92057024,0.0
92057029,3.1466333498493294e-07
92057335,3.1466333498493294e-07
92057342,3.1466333498493294e-07
92057479,3.796275283021486e-07
92057519,1.2213196741793731e-05
92057638,1.8668169485700024e-08
92057993,3.1466333498493294e-07
92058125,1.1384360956052967e-06
92058503,0.0
92058517,3.1466333498493294e-07
92058783,0.0
92058993,1.362264122749642e-07
92059654,3.3486697586193644e-10
92059660,0.0
92059869,0.0
92060995,3.183778779208834e-07
92061017,0.0
92061021,0.0
92061347,0.0
92061371,3.1466333498493294e-07
92061375,0.0
92062170,3.1466333498493294e-07
92062527,0.0
92062795,3.1466333498493294e-07
92062797,0.0
92063203,3.1466333498493294e-07
92063205,0.0
92063314,0.0
92063392,0.0
92063916,3.1466333498493294e-07
92063919,0.0
92063943,0.0
92064031,8.907926670688659e-09
92064039,0.0
92064904,3.5365673395196826e-08
92064975,4.880785835978155e-07
92064981,0.0
92065256,7.590318119537226e-07
92065257,2.3678046096694452e-07
92066199,0.0
92066203,2.513660350586738e-07
92066206,1.9672073780447657e-08
92066210,1.6493414648582645e-07
92066215,1.96720737804477e-08
92066218,2.5136603505867484e-07
92066223,0.0
92066231,0.0
92066282,4.7182756898946845e-07
92066287,0.0
92066338,0.0
92066345,3.1466333498493294e-07
92066353,0.0
92066376,0.0
92066377,3.1466333498493294e-07
92066497,0.0
92066990,1.0051668589081082e-06
92067515,0.0
92067778,0.0
92067780,0.0
92067785,0.0
92068883,0.0
92068908,0.0
92070183,1.5738747865511015e-07
92070191,1.1621577699500737e-06
92070197,3.703520231327878e-07
92070225,0.0
92071081,0.0
92071114,0.0
92071122,0.0
92071160,3.1466333498493294e-07
92071878,0.0
92071911,5.915983240227544e-09
92072576,1.5738747865511015e-07
92072837,2.175590882245765e-06
92074362,0.0
92074370,0.0
92074742,0.0
92075163,0.0
92076700,0.0
92076711,7.847049467698044e-07
92076843,0.0
92077101,3.3486697586193644e-10
92077422,0.0
92077916,6.282104467169928e-07
92077920,4.7149270201360653e-07
92077924,3.1466333498493294e-07
92078123,0.0
92078509,0.0
92079066,0.0
92080008,0.0
92081976,4.520789219717311e-07
92082690,1.5738747865511015e-07
92082972,0.0
92082988,3.3486697586193644e-10
92083566,0.0
92084403,0.0
92084520,0.0
92084689,2.7635455294632196e-06
92084704,2.4617745730489986e-06
92084710,2.3186189408680226e-06
92085297,0.0
92086584,0.0
92089878,1.590418809763326e-07
92090500,1.0757056513020881e-06
92090797,0.0
92091280,1.5738747865511015e-07
92094266,0.0
92094553,0.0
92094554,3.1466333498493294e-07
92094557,4.7149270201360653e-07
92094565,6.282104467169928e-07
92094767,9.41534313798478e-07
92095026,0.0
92095030,1.5738747865511015e-07
92095997,2.1449159990000925e-08
92096178,1.5738747865511015e-07
92101635,0.0
92103146,0.0
92103545,0.0
92104779,1.860372088121869e-10
92105534,0.0
92105773,0.0
92107045,1.0970242129237038e-06
92107128,0.0
92107145,3.1455171265964563e-07
92107502,0.0
92107631,2.1980006220489664e-06
92107945,1.4215477031194668e-06
92108353,1.7197731899325694e-06
92108374,4.994613264424113e-06
92108401,4.522785695434653e-06
92108613,1.5738747865511015e-07
92109031,0.0
92109438,1.5738747865511015e-07
92109911,0.0
92110626,0.0
92111782,1.5738747865511015e-07
92111784,0.0
92113108,1.5738747865511015e-07
92114607,4.26374700852246e-06
92114929,7.5914343427901e-07
92116821,1.8822466828781205e-07
92120624,3.796275283021486e-07
92120628,0.0
92120629,3.796275283021486e-07
92120632,1.2448630354818514e-06
92120638,2.2874191884328752e-07
92120886,5.957715313206054e-07
92120887,6.038048140528512e-07
92120888,2.864894113595263e-07
92120898,0.0
92120907,0.0
92129577,1.5738747865511015e-07
92131094,0.0
92140806,0.0
92153472,2.0949278009922746e-06
92155845,7.640080415220072e-07
92162454,0.0
92167073,0.0
92167515,0.0
92167519,4.4590456997702095e-06
92173231,0.0
92177927,0.0
92180124,0.0
92181890,0.0
92192415,0.0
92192528,0.0
92192725,0.0
92193459,0.0
92193463,0.0
92193790,0.0
92194356,0.0
92194460,0.0
92194544,0.0
92194679,0.0
92195895,0.0
92196027,0.0
92196028,4.6056959718337736e-08
92196107,0.0
92196762,1.4742232970008582e-06
92196942,0.0
92197214,0.0
92197221,0.0
92197225,0.0
92197371,0.0
92198039,0.0
92198600,0.0
92199024,0.0
92199864,0.0
92200083,0.0
92204257,0.0
92205026,8.764300219624578e-06
92206174,0.0
92206530,0.0
92206745,0.0
92208395,1.1162232528731215e-10
92211797,2.790558132182804e-10
92213426,6.319550735373418e-08
92219342,0.0
92222250,0.0
92222255,0.0
92223979,0.0
92225808,1.5410845994191315e-07
92227256,0.0
92229211,0.0
92233814,0.0
92245195,0.0
92257110,0.0
92257112,0.0
92257266,0.0
92268861,5.722330135028071e-07
92309155,0.0
92329367,0.0
92348345,0.0
92359556,0.0
92387260,0.0
92405454,0.0
92405467,0.0
92452697,2.356659578076533e-07
92453276,0.0
92454798,0.0
92478957,5.393994758466224e-07
92479117,4.052922825849187e-06
92480163,0.0
92480167,0.0
92480822,0.0
92481189,0.0
92481196,1.5738747865511015e-07
92481308,1.0657451568820825e-07
92482157,1.5738747865511015e-07
92482171,9.41534313798478e-07
92482616,6.288801806687167e-07
92483111,4.7149270201360653e-07
92483116,3.1466333498493294e-07
92484511,0.0
92484536,2.7860514945891508e-05
92484834,1.5738747865511015e-07
92486091,1.5727585632982282e-07
92486095,3.136587340573472e-07
92486969,0.0
92487188,0.0
92487225,1.0970242129237038e-06
92487514,0.0
92488143,0.0
92488144,2.5673134816081794e-09
92488146,0.0
92488356,0.0
92488363,2.692574025548775e-07
92488376,1.5738747865511015e-07
92488394,0.0
92488426,0.0
92488436,0.0
92488467,0.0
92488616,4.7182756898946845e-07
92488618,1.5738747865511015e-07
92488944,9.325425153725553e-08
92488962,0.0
92489143,1.5738747865511015e-07
92489335,2.3563472868151596e-07
92489482,0.0
92489487,2.2665861096453997e-06
92489631,0.0
92489643,0.0
92489661,0.0
92490000,0.0
92490012,0.0
92490013,3.1466333498493294e-07
92490420,0.0
92490423,0.0
92490736,0.0
92490744,4.7171594666418114e-07
92490749,1.5738747865511015e-07
92490753,1.5805721260683402e-07
92490756,1.5593638842637508e-07
92490993,1.5738747865511015e-07
92491007,0.0
92491015,1.5738747865511015e-07
92491017,0.0
92491018,7.847049467698044e-07
92491023,6.288801806687167e-07
92491279,1.6894038932234694e-06
92491280,1.1264925067995543e-06
92491690,3.1466333498493294e-07
92491693,0.0
92492885,0.0
92493475,0.0
92493479,1.5738747865511015e-07
92493505,0.0
92494999,0.0
92495950,6.282104467169928e-07
92495969,0.0
92497063,2.7635455294632264e-06
92497068,0.0
92497509,0.0
92499031,0.0
92499039,3.1466333498493294e-07
92499162,0.0
92499694,0.0
92499698,3.3486697586193644e-10
92499701,0.0
92499708,0.0
92499711,3.1466333498493294e-07
92499715,0.0
92499727,2.4617745730489944e-06
92499733,2.3186189408680226e-06
92499758,0.0
92500866,3.1466333498493294e-07
92501174,0.0
92501282,0.0
92501545,1.2222086507334244e-06
92502902,1.5738747865511015e-07
92503358,3.5794887812670585e-08
92503367,3.767253478446785e-08
92503486,0.0
92507168,3.1466333498493294e-07
92507175,0.0
92507248,0.0
92507249,1.5738747865511015e-07
92507422,0.0
92507729,0.0
92508031,1.043466355503151e-07
92508034,2.0790571358332398e-07
92508299,3.1466333498493294e-07
92508926,1.314199178087962e-07
92508928,3.246535330981473e-08
92508929,8.046126998956497e-08
92509609,4.7149270201360653e-07
92509612,3.1466333498493294e-07
92511178,1.556511313728616e-07
92512070,2.9654676152533873e-05
92512077,1.5738747865511015e-07
92512079,0.0
92512169,3.1466333498493294e-07
92512171,3.1466333498493294e-07
92512173,6.0358800303588725e-06
92512175,3.1466333498493294e-07
92512178,0.0
92512182,0.0
92512184,3.1466333498493294e-07
92512185,0.0
92512187,0.0
92512188,2.2666773521676803e-07
92512190,1.0529712782301496e-07
92512195,0.0
92512205,0.0
92512213,0.0
92512214,0.0
92512215,1.5311482409272388e-07
92512216,3.1466333498493294e-07
92512330,2.2778973771803007e-07
92512595,0.0
92512602,0.0
92512605,1.5738747865511015e-07
92512607,0.0
92512610,3.1466333498493294e-07
92512612,1.8572360323161762e-08
92512613,0.0
92512615,7.837003458422186e-07
92512620,0.0
92512789,0.0
92512791,3.1466333498493294e-07
92513578,3.1466333498493294e-07
92513582,3.1466333498493294e-07
92514875,1.5738747865511015e-07
92514990,0.0
92515006,0.0
92515408,1.5738747865511015e-07
92515419,1.0551974714043852e-05
92515807,1.5738747865511015e-07
92515814,0.0
92515819,0.0
92516136,0.0
92516140,0.0
92516400,1.1071076127851132e-06
92517173,0.0
92517434,0.0
92517769,0.0
92520261,0.0
92522312,1.5738747865511015e-07
92522763,0.0
92523256,0.0
92523277,0.0
92523289,0.0
92523306,0.0
92523683,0.0
92525952,0.0
92526553,0.0
92528689,1.1610538793286525e-06
92529237,0.0
92529548,0.0
92529671,0.0
92529676,1.5738747865511015e-07
92530488,0.0
92531617,0.0
92532810,0.0
92533908,0.0
92536201,0.0
92536203,0.0
92536238,0.0
92536682,2.708025261364298e-08
92536687,8.041526000800866e-08
92536734,0.0
92538180,5.581116264365608e-11
92538185,5.581116264365608e-11
92538461,0.0
92540151,0.0
92540161,3.1466333498493294e-07
92542991,0.0
92544152,0.0
92544153,0.0
92544154,0.0
92544510,0.0
92544511,0.0
92544512,0.0
92544513,0.0
92544515,0.0
92544516,0.0
92544518,0.0
92544519,0.0
92544523,0.0
92544525,0.0
92544526,0.0
92544532,0.0
92544537,0.0
92544539,0.0
92544540,0.0
92544541,0.0
92544548,0.0
92544559,0.0
92544564,0.0
92544568,0.0
92544893,0.0
92544902,0.0
92544904,0.0
92544908,0.0
92545227,0.0
92545228,0.0
92545266,0.0
92545519,0.0
92545527,0.0
92547704,0.0
92548465,0.0
92549270,0.0
92549279,0.0
92549303,0.0
92549311,5.581116264365608e-11
92549479,0.0
92551151,0.0
92551163,1.5738747865511015e-07
92551246,0.0
92551895,0.0
92551960,0.0
92552350,1.5738747865511015e-07
92552799,0.0
92553011,3.1466333498493294e-07
92553396,0.0
92554092,0.0
92556456,0.0
92557113,0.0
92559448,0.0
92559461,0.0
92560136,0.0
92563082,0.0
92565843,7.863792816491141e-08
92566590,5.581116264365608e-11
92569418,0.0
92571061,0.0
92571081,5.626881417733405e-07
92571082,1.1162232528731215e-10
92571083,2.8147801767701505e-06
92572526,0.0
92574550,0.0
92575858,0.0
92577849,0.0
92578236,0.0
92578964,0.0
92580316,0.0
92581360,0.0
92581364,3.183778779208837e-07
92581447,0.0
92581458,1.5738747865511015e-07
92587044,3.7461568589674834e-06
92593300,0.0
92593498,0.0
92593990,0.0
92594288,0.0
92594919,0.0
92595275,0.0
92595282,0.0
92595291,0.0
92595901,0.0
92595907,1.5738747865511015e-07
92595912,1.1162232528731215e-10
92595917,0.0
92597647,0.0
92597651,0.0
92598242,0.0
92599729,0.0
92602154,0.0
92602261,0.0
92602344,0.0
92602348,5.581116264365608e-11
92602352,0.0
92602367,0.0
92603700,0.0
92605395,5.581116264365608e-11
92605420,0.0
92605422,0.0
92606152,0.0
92606176,0.0
92606197,0.0
92607818,0.0
92608021,0.0
92611423,0.0
92616524,0.0
92616839,5.287549548859976e-07
92616841,0.0
92617506,1.5738747865511015e-07
92617509,0.0
92618124,0.0
92618470,1.5738747865511015e-07
92621783,0.0
92622727,0.0
92622789,0.0
92622793,0.0
92626151,0.0
92627965,4.937278692108391e-06
92628688,0.0
92629113,0.0
92629854,0.0
92629859,1.5738747865511015e-07
92631357,0.0
92633529,0.0
92633807,0.0
92638803,0.0
92638975,5.581116264365608e-11
92640441,0.0
92641453,0.0
92641460,0.0
92642338,1.038292266101693e-07
92642346,6.797867501498165e-07
92642645,7.754074835723111e-07
92642649,0.0
92643074,0.0
92643080,1.5738747865511015e-07
92645626,0.0
92645991,0.0
92646003,1.5738747865511015e-07
92649028,0.0
92652449,0.0
92653914,5.581116264365608e-11
92654113,0.0
92662415,0.0
92662422,0.0
92663230,0.0
92663476,0.0
92664634,0.0
92667221,5.581116264365608e-11
92667226,0.0
92670316,1.5908048527430206e-06
92671263,0.0
92671266,0.0
92671589,0.0
92671600,1.5738747865511015e-07
92671843,1.5738747865511015e-07
92671928,0.0
92672322,0.0
92672483,0.0
92672488,0.0
92672681,0.0
92676000,0.0
92676875,0.0
92676917,1.5738747865511015e-07
92677546,1.5738747865511015e-07
92682696,0.0
92683193,0.0
92683588,0.0
92684550,0.0
92684602,1.5738747865511015e-07
92684907,0.0
92686086,0.0
92686107,0.0
92686245,0.0
92687360,7.863792816491141e-08
92690316,0.0
92690363,1.4516366165217738e-06
92690373,0.0
92691765,0.0
92692345,4.0098527954267363e-08
92692453,0.0
92694092,1.3652717583648564e-06
92694927,0.0
92694934,0.0
92696110,0.0
92696143,0.0
92696454,0.0
92696457,0.0
92696461,0.0
92697099,0.0
92697432,0.0
92697997,1.0689036955911125e-06
92698001,0.0
92698022,1.5738747865511015e-07
92698264,0.0
92698574,1.5738747865511015e-07
92699126,0.0
92699137,0.0
92699187,0.0
92700806,0.0
92701151,0.0
92701156,3.14328468009071e-07
92701161,2.232446505746243e-10
92701331,2.232446505746243e-10
92701574,3.14328468009071e-07
92701577,0.0
92701620,0.0
92701890,0.0
92703659,0.0
92703662,0.0
92703919,0.0
92703925,0.0
92703936,0.0
92703960,0.0
92703963,0.0
92703970,0.0
92703972,0.0
92703976,1.5738747865511015e-07
92704184,0.0
92704283,0.0
92704962,0.0
92705382,0.0
92705655,1.5738747865511015e-07
92705672,1.0046009275858093e-09
92706010,4.704881010860207e-07
92707080,1.5738747865511015e-07
92707168,0.0
92708841,0.0
92709090,0.0
92709226,0.0
92709286,1.255081425530538e-06
92709497,1.5738747865511015e-07
92709504,0.0
92709572,3.1466333498493294e-07
92709575,0.0
92709592,1.5738747865511015e-07
92709745,1.5738747865511015e-07
92709753,3.1466333498493294e-07
92709755,0.0
92710773,3.3486697586193644e-10
92710778,0.0
92713387,1.582432903622171e-06
92715067,6.988673786238614e-07
92715629,1.0470174111950059e-07
92715632,1.575549121430411e-07
92716276,9.199912050180268e-07
92716485,7.763890835358997e-07
92716490,0.0
92716507,0.0
92716513,3.1466333498493294e-07
92718376,0.0
92718589,3.1466333498493294e-07
92718597,0.0
92718997,0.0
92720756,0.0
92723429,3.124508210372739e-07
92723433,0.0
92724478,1.5738747865511015e-07
92724799,0.0
92724813,9.425389147260638e-07
92724844,4.012626111184538e-06
92725107,0.0
92725130,0.0
92725421,0.0
92725422,0.0
92725989,1.5738747865511015e-07
92725992,0.0
92726551,1.0470174111950059e-07
92726978,0.0
92727138,1.5738747865511015e-07
92727250,1.2282971683630937e-05
92727271,0.0
92727275,0.0
92727857,3.1466333498493294e-07
92727932,6.282104467169928e-07
92727933,4.7149270201360653e-07
92727934,0.0
92728246,4.7171594666418114e-07
92728249,1.5738747865511015e-07
92728959,0.0
92731935,0.0
92732170,1.5738747865511015e-07
92732171,0.0
92732558,0.0
92732843,3.1466333498493294e-07
92732845,0.0
92734510,4.7182756898946845e-07
92734845,4.272790989673036e-06
92734849,1.5738747865511015e-07
92734855,0.0
92734858,1.5738747865511015e-07
92734863,1.1692438573846174e-07
92734864,3.1466333498493294e-07
92734991,7.87394397838625e-07
92735262,1.6900874739685958e-06
92735496,9.422040477502019e-07
92736277,0.0
92736300,1.5738747865511015e-07
92737428,7.869373932755507e-08
92737432,2.3563472868151596e-07
92737435,7.869373932755507e-08
92737669,2.232446505746243e-10
92738855,1.1075889376834733e-05
92739130,0.0
92739297,0.0
92739849,5.909874213182343e-07
92739857,1.5738747865511015e-07
92740031,0.0
92740880,0.0
92741676,0.0
92743908,0.0
92748231,0.0
92748480,0.0
92748485,0.0
92753679,0.0
92753686,1.5738747865511015e-07
92755270,0.0
92755278,1.5738747865511015e-07
92755519,0.0
92756954,0.0
92759734,0.0
92760137,0.0
92761377,0.0
92761784,0.0
92761829,0.0
92761834,3.1466333498493294e-07
92764220,0.0
92764874,2.4176153663846957e-06
92766457,0.0
92767116,0.0
92771503,0.0
92772774,1.3945509725558217e-07
92776806,0.0
92776812,0.0
92777228,4.2382096596073505e-07
92779563,0.0
92780738,0.0
92781151,5.581116264365608e-11
92781183,0.0
92784692,0.0
92784735,5.581116264365608e-11
92785645,0.0
92791283,0.0
92791478,0.0
92791495,0.0
92794218,4.737139862868241e-06
92794390,3.796275283021487e-07
92796075,4.294079415783388e-06
92796403,0.0
92798067,0.0
92799542,1.161523313218885e-07
92815144,0.0
92815442,1.5738747865511015e-07
92819930,0.0
92821304,0.0
92823518,1.5738747865511015e-07
92827661,0.0
92828131,3.796275283021486e-07
92828525,0.0
92828678,1.5738747865511015e-07
92830459,0.0
92833478,7.590318119537228e-07
92834421,0.0
92835147,0.0
92835653,1.5738747865511015e-07
92837387,0.0
92840144,0.0
92840272,0.0
92840280,0.0
92840867,0.0
92840967,0.0
92841054,0.0
92841183,0.0
92846770,0.0
92846779,0.0
92881309,0.0
92884129,5.447269144857785e-07
92906482,3.591704951273061e-07
92906925,7.586809868510555e-07
92911534,2.115274448732427e-07
92912287,0.0
92914468,0.0
92918857,0.0
92948989,0.0
92951470,0.0
92974832,0.0
92976790,2.0856341687364226e-06
92976992,0.0
92978323,0.0
92987394,0.0
93043131,0.0
93045839,0.0
93046945,0.0
93056361,0.0
93063701,0.0
93068989,0.0
93068991,0.0
93068995,0.0
93068996,0.0
93075546,6.944079612778904e-06
93084002,3.1065420187371013e-07
93086831,3.298439712240074e-07
93092297,0.0
93093071,0.0
93094521,0.0
93098456,9.624767463274964e-07
93100853,1.084969001792674e-06
93120910,1.1384360956052967e-06
93136339,0.0
93153714,0.0
93155264,0.0
93164626,0.0
93178587,0.0
93178968,0.0
93179869,0.0
93181240,0.0
93181921,3.796275283021486e-07
93183233,0.0
93185520,1.8268938780682228e-07
93185536,0.0
93185574,5.736121934375715e-07
93187192,5.424473618052614e-07
93193372,0.0
93199792,0.0
93204100,1.2809083460543519e-06
93205157,1.516150331933946e-06
93210198,0.0
93210728,9.637542258901692e-07
93210956,1.3350030104362532e-07
93211226,0.0
93213189,0.0
93214848,0.0
93217464,0.0
93221621,0.0
93221824,0.0
93222189,1.5738747865511015e-07
93222726,0.0
93224067,0.0
93226720,0.0
93243795,0.0
93244533,0.0
93249517,0.0
93251682,0.0
93251722,0.0
93255073,0.0
93259563,5.581116264365608e-10
93259603,4.171326295986855e-07
93260818,0.0
93260822,0.0
93279207,0.0
93304005,0.0
93328591,6.985325116479994e-07
93330975,0.0
93331428,0.0
93338465,0.0
93366712,0.0
93369095,1.0200673140008932e-06
93369226,0.0
93370596,5.13307690865241e-07
93378403,0.0
93391711,1.5916066886083476e-06
93391868,0.0
93396635,0.0
93414418,0.0
93441069,0.0
93500601,0.0
93515690,0.0
93515692,0.0
93516062,5.043933823920417e-08
93516313,0.0
93516324,1.5738747865511015e-07
93516642,0.0
93517023,8.412411025492962e-07
93517034,1.5738747865511015e-07
93517149,1.5738747865511015e-07
93517465,0.0
93517466,1.5738747865511015e-07
93517525,2.151899055552951e-07
93518398,0.0
93518448,1.1344163124107896e-06
93522906,0.0
93522911,0.0
93524092,0.0
93524674,0.0
93524682,0.0
93527981,0.0
93528005,0.0
93528048,0.0
93528054,0.0
93528081,0.0
93528306,0.0
93532121,0.0
93532214,0.0
93533106,0.0
93533109,7.798271431511696e-07
93533529,0.0
93538973,0.0
93539001,0.0
93540109,1.4830717161772258e-08
93541169,3.1466333498493294e-07
93541210,0.0
93541563,0.0
93541586,0.0
93541616,0.0
93541623,0.0
93546541,1.5738747865511015e-07
93547820,0.0
93550418,0.0
93551427,5.053142665756622e-07
93554404,0.0
93556763,0.0
93557761,3.1455171265964563e-07
93557965,0.0
93558866,1.5738747865511015e-07
93562621,0.0
93562928,0.0
93564228,0.0
93564753,0.0
93566165,0.0
93567214,2.5753271181748684e-07
93570733,0.0
93575548,1.603716655996962e-05
93576523,0.0
93578620,0.0
93578791,4.903010638245186e-07
93579640,1.5738747865511015e-07
93579725,3.1466333498493294e-07
93585057,3.3486697586193644e-10
93594312,0.0
93598362,1.8607441625394935e-07
93599526,0.0
93632400,0.0
93651812,0.0
93651813,0.0
93659667,0.0
93662855,3.43149352398255e-06
93672365,0.0
93684024,0.0
93705477,0.0
93705706,0.0
93706377,0.0
93719421,6.135469038735985e-06
93720348,0.0
93724738,0.0
93725787,0.0
93733984,0.0
93733985,0.0
93744451,0.0
93750289,0.0
93752432,1.5738747865511015e-07
93757503,5.418147669446132e-07
93761483,0.0
93777506,3.298439712240074e-07
93793775,0.0
93809512,0.0
93810252,0.0
93812104,2.626473314010455e-07
93815587,0.0
93815590,0.0
93815676,0.0
93816984,2.551686356067956e-07
93823732,9.917351070274832e-07
93841902,3.7664338353597503e-07
93842977,0.0
93846181,0.0
93852556,4.937599405530044e-06
93862031,6.668317712664028e-07
93863585,0.0
93869651,0.0
93872347,0.0
93872450,9.204451509845444e-06
93872789,0.0
93895894,6.315452450694954e-07
93917254,2.8880150781933297e-06
93922846,0.0
93932312,1.8900664015958147e-07
93933319,0.0
93936154,3.488197665228505e-07
93936160,0.0
93937909,0.0
93937912,0.0
93937920,0.0
93937921,0.0
93938834,0.0
93965072,0.0
93968491,0.0
93988341,0.0
93990104,2.2386211692958692e-07
93990106,4.279599951515548e-07
93990111,0.0
93990115,1.4348733331158592e-06
93990395,3.519445775099623e-06
93990401,0.0
93990407,2.327654482943843e-06
93990414,0.0
93990529,0.0
93990531,8.558083679778222e-07
93990534,0.0
93990546,0.0
93990549,1.1209373687309153e-06
93990613,3.5421274101450246e-07
93990620,0.0
93990623,5.581116264365608e-10
93990625,0.0
93991234,5.152614801865518e-07
93991359,2.2538773453680392e-07
93991532,1.9823472764750805e-07
93991537,2.9968587005854113e-06
93991542,3.376211966025974e-06
93991796,5.774664733185552e-06
93991897,5.596102744592355e-06
93991900,5.98209274543588e-06
93991903,1.483837573794771e-05
93991911,1.543405216671239e-05
93992008,0.0
93992017,0.0
93992146,8.558083679778222e-07
93992152,0.0
93992163,8.55696745652535e-07
93992172,0.0
93992183,4.279599951515548e-07
93992193,0.0
93992198,0.0
93992575,7.955075846776874e-05
93993289,0.0
93993334,0.0
93993340,0.0
93993941,0.0
93993973,0.0
93994206,0.0
93994214,0.0
93994238,0.0
93994246,0.0
93995056,3.4174291109963488e-06
93995092,0.0
93995221,0.0
93995240,0.0
93995545,8.55696745652535e-07
93995844,0.0
93996478,0.0
93996494,0.0
93996828,0.0
93997443,0.0
93997553,1.2832102515029405e-06
93998030,0.0
93998130,0.0
93998326,0.0
93998393,0.0
93998407,0.0
93998911,0.0
93998916,1.1769445893623184e-07
93999151,9.992146795482045e-07
93999521,4.279599951515548e-07
93999525,3.1430757949717993e-06
93999576,0.0
93999818,4.279599951515548e-07
93999836,3.2945812327735435e-09
94000109,0.0
94000316,0.0
94000322,8.558083679778222e-07
94000820,8.892925807825469e-07
94001146,0.0
94001154,3.4174291109963488e-06
94001381,2.120362571449468e-06
94001392,0.0
94001687,9.327879529669892e-08
94002267,0.0
94002272,2.9198581785557734e-06
94002543,0.0
94002549,4.279599951515548e-07
94002561,0.0
94002870,4.2795999515155475e-07
94003159,4.279599951515548e-07
94003168,0.0
94003186,2.564969412777146e-06
94003205,0.0
94003530,0.0
94003644,0.0
94003799,0.0
94003812,0.0
94003822,4.279599951515548e-07
94003829,4.279599951515548e-07
94003912,4.279599951515548e-07
94003920,0.0
94003923,0.0
94003926,0.0
94003934,0.0
94003942,0.0
94004089,4.2795999515155475e-07
94004094,4.9263672116983805e-08
94004100,0.0
94004104,2.1118106338439746e-09
94004107,1.1854405178886385e-08
94004113,0.0
94004116,0.0
94004125,0.0
94004130,0.0
94004160,0.0
94004746,4.279599951515548e-07
94005042,8.55696745652535e-07
94006441,0.0
94006840,0.0
94006891,4.279599951515548e-07
94006907,0.0
94006908,5.312559326893221e-07
94007137,9.603261561047223e-08
94007139,4.3610613523017587e-07
94007144,1.2860115719315685e-06
94007666,0.0
94008636,1.7108353796786334e-06
94008956,0.0
94009130,5.94853060887063e-07
94009138,4.279599951515548e-07
94009350,0.0
94009846,0.0
94009884,8.558083679778222e-07
94010143,0.0
94010154,0.0
94010158,8.558083679778222e-07
94010193,0.0
94010199,0.0
94010383,0.0
94010929,0.0
94010931,0.0
94010939,0.0
94011748,0.0
94011800,0.0
94011815,0.0
94012000,0.0
94012408,0.0
94012410,0.0
94012658,0.0
94012665,0.0
94012872,0.0
94013718,1.953458787276079e-07
94013977,4.279599951515548e-07
94013982,4.279599951515548e-07
94014204,4.2795999515155475e-07
94014291,3.5838503651093934e-07
94014313,1.1384360956052967e-06
94014485,4.279599951515547e-07
94014618,2.6540440283564213e-06
94014724,0.0
94015242,4.279599951515548e-07
94015499,0.0
94015692,0.0
94015954,0.0
94016003,0.0
94016010,0.0
94016044,0.0
94016210,1.3850722502548106e-06
94016328,0.0
94016339,0.0
94016474,6.362519786412929e-07
94016668,8.186270905393105e-07
94016677,8.77585060503254e-09
94016698,8.55696745652535e-07
94016706,4.279599951515548e-07
94016717,0.0
94017301,0.0
94017312,0.0
94017315,0.0
94017324,0.0
94017560,0.0
94017561,0.0
94017596,0.0
94017601,0.0
94017816,0.0
94017820,8.558083679778222e-07
94017828,1.4683362026421988e-06
94017851,1.3998509256260275e-08
94018095,1.2320792943349652e-06
94018210,0.0
94018338,0.0
94018341,4.2795999515155485e-07
94018357,5.674235293715731e-09
94018630,1.2832102515029405e-06
94018635,0.0
94019063,2.5644113011507094e-06
94019147,0.0
94019396,2.145139657317201e-08
94019687,4.279599951515549e-07
94019693,3.7592466207415595e-07
94019702,0.0
94019706,4.279599951515548e-07
94019715,0.0
94019750,0.0
94019758,0.0
94019776,0.0
94020345,1.7105005127027715e-06
94020701,0.0
94020714,8.174018686522888e-07
94020865,0.0
94020869,4.279599951515548e-07
94020871,0.0
94020882,0.0
94020886,4.6952814908854986e-06
94020890,5.120785794880732e-06
94020902,5.546066854225392e-06
94021142,0.0
94021154,1.2832102515029405e-06
94021186,1.7105005127027715e-06
94021513,1.0154610833676282e-06
94022127,0.0
94022444,0.0
94022464,8.55696745652535e-07
94022757,4.279599951515548e-07
94023268,0.0
94023275,7.078630670537544e-06
94023285,7.912955993176682e-06
94023292,8.329847837473714e-06
94025766,0.0
94025767,4.279599951515548e-07
94025787,0.0
94026185,1.0268428853412625e-06
